TP_SUBSTANCIA,NU_LMR,DS_INGREDIENTE_ATIVO,ST_AUTORIZADO,NO_CULTURA,NO_UNIDADE_MEDIDA,DT_INICIO_VIGENCIA
quimico,1.0,ametoctradina,sim,tomate,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,0.5,ametoctradina,sim,abóbora,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,0.5,ametoctradina,sim,pepino,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,0.3,ametoctradina,sim,melancia,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,999.0,ácido indolacético,sim,cana-de-açúcar,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,999.0,ácido indolacético,sim,soja,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,999.0,ácido indolacético,sim,melão,miligrama/kilograma  ,12/23/2024 00:00:00
quimico,999.0,ácido indolacético,sim,milho,miligrama/kilograma  ,12/23/2024 00:00:00
quimico,999.0,ácido indolacético,sim,café,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,999.0,ácido indolacético,sim,tomate,miligrama/kilograma  ,12/23/2024 00:00:00
quimico,999.0,ácido indolacético,sim,uva,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,999.0,ácido indolacético,sim,feijão,miligrama/kilograma  ,12/23/2024 00:00:00
quimico,0.01,afidopiropeno,sim,soja,miligrama/kilograma  ,12/28/2022 00:00:00
quimico,0.01,afidopiropeno,sim,aveia,miligrama/kilograma  ,02/24/2025 00:00:00
quimico,0.01,afidopiropeno,sim,milheto,miligrama/kilograma  ,02/24/2025 00:00:00
quimico,0.01,afidopiropeno,sim,melancia,miligrama/kilograma  ,12/28/2022 00:00:00
quimico,0.01,afidopiropeno,sim,triticale,miligrama/kilograma  ,02/24/2025 00:00:00
quimico,0.01,afidopiropeno,sim,batata,miligrama/kilograma  ,12/28/2022 00:00:00
quimico,0.01,afidopiropeno,sim,milho,miligrama/kilograma  ,02/24/2025 00:00:00
quimico,0.01,afidopiropeno,sim,sorgo,miligrama/kilograma  ,02/24/2025 00:00:00
quimico,0.01,afidopiropeno,sim,feijão,miligrama/kilograma  ,12/28/2022 00:00:00
quimico,0.03,afidopiropeno,sim,tomate,miligrama/kilograma  ,12/28/2022 00:00:00
quimico,0.7,bifentrina,sim,aveia,miligrama/kilograma  ,02/05/2018 00:00:00
quimico,0.02,bifentrina,sim,canola,miligrama/kilograma  ,04/09/2007 00:00:00
quimico,0.07,bifentrina,sim,citros,miligrama/kilograma  ,11/10/2008 00:00:00
quimico,0.05,bifentrina,sim,coco,miligrama/kilograma  ,08/05/2019 00:00:00
quimico,0.7,bifentrina,sim,triticale,miligrama/kilograma  ,02/05/2018 00:00:00
quimico,0.01,bifentrina,sim,couve-chinesa,miligrama/kilograma  ,05/06/2020 00:00:00
quimico,0.01,bifentrina,sim,mirtilo,miligrama/kilograma  ,05/31/2021 00:00:00
quimico,0.5,bifentrina,sim,feijões,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,0.3,bifentrina,sim,cacau,miligrama/kilograma  ,02/22/2023 00:00:00
quimico,0.3,bifentrina,sim,lichia,miligrama/kilograma  ,02/22/2023 00:00:00
quimico,0.1,bifentrina,sim,figo,miligrama/kilograma  ,02/22/2023 00:00:00
quimico,2.0,bifentrina,sim,aveia,miligrama/kilograma  ,06/02/2023 00:00:00
quimico,0.07,bifentrina,sim,melão,miligrama/kilograma  ,12/13/2023 00:00:00
quimico,0.05,bifentrina,sim,pinhão,miligrama/kilograma  ,03/21/2024 00:00:00
quimico,0.15,bifentrina,sim,cenoura,miligrama/kilograma  ,05/20/2024 00:00:00
quimico,0.05,bifentrina,sim,alho,miligrama/kilograma  ,04/11/2016 00:00:00
quimico,0.05,bifentrina,sim,cebola,miligrama/kilograma  ,04/11/2016 00:00:00
quimico,0.7,bifentrina,sim,centeio,miligrama/kilograma  ,02/05/2018 00:00:00
quimico,0.5,bifentrina,sim,cevada,miligrama/kilograma  ,10/25/2007 00:00:00
quimico,0.1,bifentrina,sim,palma forrageira,miligrama/kilograma  ,07/20/2012 00:00:00
quimico,0.15,bifentrina,sim,agrião,miligrama/kilograma  ,05/06/2020 00:00:00
quimico,0.01,bifentrina,sim,couve-flor,miligrama/kilograma  ,05/06/2020 00:00:00
quimico,0.5,bifentrina,sim,grão-de-bico,miligrama/kilograma  ,05/06/2020 00:00:00
quimico,0.01,bifentrina,sim,amora,miligrama/kilograma  ,05/31/2021 00:00:00
quimico,0.3,bifentrina,sim,anonáceas,miligrama/kilograma  ,02/22/2023 00:00:00
quimico,1.5,bifentrina,sim,arroz,miligrama/kilograma  ,06/02/2023 00:00:00
quimico,3.0,bromopropilato,não,citros,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,2.0,bifentrina,sim,triticale,miligrama/kilograma  ,06/02/2023 00:00:00
quimico,0.01,casugamicina,sim,estévia,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,0.1,casugamicina,sim,melão,miligrama/kilograma  ,04/09/2015 00:00:00
quimico,0.03,casugamicina,sim,abóbora,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,0.01,casugamicina,sim,agrião,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,0.01,casugamicina,sim,alecrim,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,0.01,casugamicina,sim,alface,miligrama/kilograma  ,03/01/2013 00:00:00
quimico,0.05,casugamicina,sim,alho,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,0.01,casugamicina,sim,aveia,miligrama/kilograma  ,05/07/2018 00:00:00
quimico,0.01,casugamicina,sim,brócolis,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,0.01,casugamicina,sim,hortelã,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,0.05,casugamicina,sim,pepino,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,0.01,casugamicina,sim,trigo,miligrama/kilograma  ,05/07/2018 00:00:00
quimico,0.05,casugamicina,sim,beterraba,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.05,casugamicina,sim,cebola,miligrama/kilograma  ,03/01/2013 00:00:00
quimico,0.01,casugamicina,sim,couve,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,0.01,casugamicina,sim,couve-flor,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,0.01,casugamicina,sim,espinafre,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,0.05,casugamicina,sim,mandioca,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,0.03,casugamicina,sim,maxixe,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,0.01,casugamicina,sim,acelga,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,0.01,casugamicina,sim,couve-chinesa,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,0.01,casugamicina,sim,manjericão,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,0.1,casugamicina,sim,melancia,miligrama/kilograma  ,04/09/2015 00:00:00
quimico,0.01,casugamicina,sim,milho,miligrama/kilograma  ,03/01/2013 00:00:00
quimico,0.01,casugamicina,sim,mostarda,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,0.3,bifentrina,sim,abóbora,miligrama/kilograma  ,06/02/2023 00:00:00
quimico,0.3,bifentrina,sim,abobrinha,miligrama/kilograma  ,06/02/2023 00:00:00
quimico,0.08,bifentrina,sim,cará,miligrama/kilograma  ,06/02/2023 00:00:00
quimico,0.08,bifentrina,sim,rabanete,miligrama/kilograma  ,06/02/2023 00:00:00
quimico,0.02,bifentrina,sim,linhaça,miligrama/kilograma  ,07/01/2024 00:00:00
quimico,0.3,bifentrina,sim,carambola,miligrama/kilograma  ,03/21/2024 00:00:00
quimico,0.3,bifentrina,sim,goiaba,miligrama/kilograma  ,03/21/2024 00:00:00
quimico,0.3,bifentrina,sim,manga,miligrama/kilograma  ,03/21/2024 00:00:00
quimico,0.3,bifentrina,sim,pimenta,miligrama/kilograma  ,05/06/2020 00:00:00
quimico,0.01,bifentrina,sim,repolho,miligrama/kilograma  ,05/06/2020 00:00:00
quimico,0.01,bifentrina,sim,framboesa,miligrama/kilograma  ,05/31/2021 00:00:00
quimico,0.01,bifentrina,sim,romã,miligrama/kilograma  ,05/31/2021 00:00:00
quimico,0.3,bifentrina,sim,guaraná,miligrama/kilograma  ,02/22/2023 00:00:00
quimico,0.3,bifentrina,sim,macadâmia,miligrama/kilograma  ,02/22/2023 00:00:00
quimico,0.1,bifentrina,sim,goiaba,miligrama/kilograma  ,02/22/2023 00:00:00
quimico,0.08,bifentrina,sim,beterraba,miligrama/kilograma  ,06/02/2023 00:00:00
quimico,0.4,bifentrina,sim,pêssego,miligrama/kilograma  ,06/02/2023 00:00:00
quimico,0.1,bifentrina,sim,algodão,miligrama/kilograma  ,12/13/2023 00:00:00
quimico,0.04,bifentrina,sim,soja,miligrama/kilograma  ,02/03/2020 00:00:00
quimico,0.3,buprofezina,sim,citros,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.3,buprofezina,sim,abacate,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,0.3,buprofezina,sim,chuchu,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,0.5,buprofezina,sim,jiló,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,0.3,buprofezina,sim,melancia,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,0.5,buprofezina,sim,pimenta,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,0.3,buprofezina,sim,abacaxi,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,999.0,bicarbonato de potássio,sim,berinjela,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,999.0,bicarbonato de potássio,sim,maracujá,miligrama/kilograma  ,12/08/2014 00:00:00
quimico,999.0,bicarbonato de potássio,sim,jiló,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,999.0,bicarbonato de potássio,sim,macadâmia,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,999.0,bicarbonato de potássio,sim,melancia,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,999.0,bicarbonato de potássio,sim,mamão,miligrama/kilograma  ,12/08/2014 00:00:00
quimico,999.0,bicarbonato de potássio,sim,abacate,miligrama/kilograma  ,12/08/2014 00:00:00
quimico,999.0,bicarbonato de potássio,sim,pimenta,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,999.0,bicarbonato de potássio,sim,quiabo,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,999.0,bicarbonato de potássio,sim,agrião,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,999.0,bicarbonato de potássio,sim,espinafre,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,999.0,bicarbonato de potássio,sim,goiaba,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,999.0,bicarbonato de potássio,sim,abobrinha,miligrama/kilograma  ,12/08/2014 00:00:00
quimico,999.0,bicarbonato de potássio,sim,pepino,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,999.0,bicarbonato de potássio,sim,romã,miligrama/kilograma  ,12/08/2014 00:00:00
quimico,999.0,bicarbonato de potássio,sim,manga,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,999.0,bicarbonato de potássio,sim,anonáceas,miligrama/kilograma  ,12/08/2014 00:00:00
quimico,999.0,bicarbonato de potássio,sim,cupuaçu,miligrama/kilograma  ,12/08/2014 00:00:00
quimico,999.0,bicarbonato de potássio,sim,pimentão,miligrama/kilograma  ,11/08/2019 00:00:00
quimico,999.0,bicarbonato de potássio,sim,melão,miligrama/kilograma  ,11/13/2017 00:00:00
quimico,999.0,bicarbonato de potássio,sim,abacaxi,miligrama/kilograma  ,12/08/2014 00:00:00
quimico,999.0,bicarbonato de potássio,sim,cacau,miligrama/kilograma  ,12/08/2014 00:00:00
quimico,999.0,bicarbonato de potássio,sim,quiuí,miligrama/kilograma  ,12/08/2014 00:00:00
quimico,999.0,bicarbonato de potássio,sim,mostarda,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,999.0,bicarbonato de potássio,sim,rúcula,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,999.0,bicarbonato de potássio,sim,tomate,miligrama/kilograma  ,06/02/2023 00:00:00
quimico,999.0,bicarbonato de potássio,sim,caqui,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,2.0,captana,sim,trigo,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,5.0,captana,sim,azeitona,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,5.0,captana,sim,lichia,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,5.0,captana,sim,macadâmia,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,0.5,captana,sim,pera,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,2.0,captana,sim,marmelo,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,1.0,captana,sim,mandioquinha-salsa / batata baroa,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,1.0,captana,sim,berinjela,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,1.0,captana,sim,jiló,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,1.0,captana,sim,pimenta,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,2.0,captana,sim,algodão,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,2.0,captana,sim,melancia,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,15.0,captana,sim,sorgo,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,5.0,captana,sim,abacate,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,0.01,benalaxil,sim,aveia,miligrama/kilograma  ,03/28/2025 00:00:00
quimico,0.01,benalaxil,sim,milheto,miligrama/kilograma  ,03/28/2025 00:00:00
quimico,0.02,benziladenina,sim,uva,miligrama/kilograma  ,03/30/2022 00:00:00
quimico,0.01,benziladenina,sim,uva,miligrama/kilograma  ,05/20/2024 00:00:00
quimico,0.01,benziladenina,sim,algodão,miligrama/kilograma  ,12/08/2014 00:00:00
quimico,0.02,benziladenina,sim,maçã,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.01,benziladenina,sim,feijão,miligrama/kilograma  ,09/05/2016 00:00:00
quimico,0.01,benziladenina,sim,soja,miligrama/kilograma  ,09/05/2016 00:00:00
quimico,0.05,boscalida,sim,tomate,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,11.0,boscalida,sim,almeirão,miligrama/kilograma  ,01/02/2015 00:00:00
quimico,5.0,boscalida,sim,pitanga,miligrama/kilograma  ,06/08/2020 00:00:00
quimico,0.15,boscalida,sim,inhame,miligrama/kilograma  ,06/08/2020 00:00:00
quimico,5.0,boscalida,sim,acerola,miligrama/kilograma  ,01/02/2015 00:00:00
quimico,5.0,boscalida,sim,framboesa,miligrama/kilograma  ,01/02/2015 00:00:00
quimico,0.04,buprofezina,sim,algodão,miligrama/kilograma  ,05/10/2021 00:00:00
quimico,999.0,bicarbonato de potássio,sim,alface,miligrama/kilograma  ,11/13/2017 00:00:00
quimico,5.0,boscalida,sim,seriguela,miligrama/kilograma  ,01/02/2015 00:00:00
quimico,0.01,benzoato de emamectina,sim,cevada,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.01,benzoato de emamectina,sim,citros,miligrama/kilograma  ,12/13/2023 00:00:00
quimico,0.01,benzoato de emamectina,sim,algodão,miligrama/kilograma  ,11/06/2017 00:00:00
quimico,0.01,benzoato de emamectina,sim,soja,miligrama/kilograma  ,11/06/2017 00:00:00
quimico,0.01,benzoato de emamectina,sim,batata yacon,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,0.01,benzoato de emamectina,sim,cará,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,0.05,benzoato de emamectina,sim,goiaba,miligrama/kilograma  ,11/03/2022 00:00:00
quimico,0.05,benzoato de emamectina,sim,nêspera,miligrama/kilograma  ,11/03/2022 00:00:00
quimico,0.01,benzoato de emamectina,sim,abóbora,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,0.01,benzoato de emamectina,sim,couve-flor,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,0.01,benzoato de emamectina,sim,berinjela,miligrama/kilograma  ,12/01/2023 00:00:00
quimico,0.01,benzoato de emamectina,sim,quiabo,miligrama/kilograma  ,12/01/2023 00:00:00
quimico,0.01,benzoato de emamectina,sim,trigo,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.01,benzoato de emamectina,sim,triticale,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.01,benzoato de emamectina,sim,noz-pecã,miligrama/kilograma  ,12/13/2023 00:00:00
quimico,0.03,benzoato de emamectina,sim,pinhão,miligrama/kilograma  ,12/13/2023 00:00:00
quimico,0.01,benzoato de emamectina,sim,grão-de-bico,miligrama/kilograma  ,11/03/2020 00:00:00
quimico,0.01,benzoato de emamectina,sim,brócolis,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,0.01,benzoato de emamectina,sim,couve-chinesa,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,0.01,benzoato de emamectina,sim,centeio,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.01,benzoato de emamectina,sim,manga,miligrama/kilograma  ,12/13/2023 00:00:00
quimico,0.03,benzoato de emamectina,sim,coco,miligrama/kilograma  ,12/13/2023 00:00:00
quimico,999.0,bicarbonato de potássio,sim,maçã,miligrama/kilograma  ,11/13/2017 00:00:00
quimico,999.0,bicarbonato de potássio,sim,abóbora,miligrama/kilograma  ,12/08/2014 00:00:00
quimico,999.0,bicarbonato de potássio,sim,guaraná,miligrama/kilograma  ,12/08/2014 00:00:00
quimico,0.01,benalaxil,sim,triticale,miligrama/kilograma  ,03/28/2025 00:00:00
quimico,0.1,benalaxil,sim,tomate,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,benalaxil,sim,uva,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.01,benalaxil,sim,trigo,miligrama/kilograma  ,03/28/2025 00:00:00
quimico,0.1,benalaxil,sim,batata,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.01,benalaxil,sim,cevada,miligrama/kilograma  ,03/28/2025 00:00:00
quimico,0.1,benalaxil,sim,cebola,miligrama/kilograma  ,07/13/2007 00:00:00
quimico,0.01,benalaxil,sim,centeio,miligrama/kilograma  ,03/28/2025 00:00:00
quimico,0.01,benalaxil,sim,arroz,miligrama/kilograma  ,03/28/2025 00:00:00
quimico,0.01,benalaxil,sim,milho,miligrama/kilograma  ,03/28/2025 00:00:00
quimico,0.3,bifentrina,sim,abacaxi,miligrama/kilograma  ,02/22/2023 00:00:00
quimico,0.3,bifentrina,sim,azeitona,miligrama/kilograma  ,02/22/2023 00:00:00
quimico,0.08,bifentrina,sim,cenoura,miligrama/kilograma  ,06/02/2023 00:00:00
quimico,0.6,bifentrina,sim,couve,miligrama/kilograma  ,06/02/2023 00:00:00
quimico,0.6,bifentrina,sim,couve-chinesa,miligrama/kilograma  ,06/02/2023 00:00:00
quimico,0.6,bifentrina,sim,repolho,miligrama/kilograma  ,06/02/2023 00:00:00
quimico,0.05,bifentrina,sim,dendê,miligrama/kilograma  ,06/02/2023 00:00:00
quimico,0.4,bifentrina,sim,pera,miligrama/kilograma  ,06/02/2023 00:00:00
quimico,0.3,bifentrina,sim,figo,miligrama/kilograma  ,03/21/2024 00:00:00
quimico,0.3,bifentrina,sim,quiuí,miligrama/kilograma  ,03/21/2024 00:00:00
quimico,0.3,bifentrina,sim,pitaya,miligrama/kilograma  ,03/21/2024 00:00:00
quimico,0.05,bifentrina,sim,açaí,miligrama/kilograma  ,03/21/2024 00:00:00
quimico,0.06,bifentrina,sim,alho,miligrama/kilograma  ,05/20/2024 00:00:00
quimico,0.02,bifentrina,sim,cana-de-açúcar,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.4,azoxistrobina,sim,orégano,miligrama/kilograma  ,12/28/2022 00:00:00
quimico,7.0,azoxistrobina,sim,citros,miligrama/kilograma  ,11/03/2020 00:00:00
quimico,0.4,azoxistrobina,sim,maracujá,miligrama/kilograma  ,05/28/2019 00:00:00
quimico,0.15,acetamiprido,sim,cana-de-açúcar,miligrama/kilograma  ,09/08/2020 00:00:00
quimico,0.5,acetamiprido,sim,berinjela,miligrama/kilograma  ,03/13/2017 00:00:00
quimico,999.0,azadiractina,sim,marmelo,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,999.0,azadiractina,sim,batata yacon,miligrama/kilograma  ,03/20/2017 00:00:00
quimico,0.01,afidopiropeno,sim,trigo,miligrama/kilograma  ,02/24/2025 00:00:00
quimico,0.5,buprofezina,sim,berinjela,miligrama/kilograma  ,09/09/2014 00:00:00
quimico,1.0,bifentrina,sim,cevada,miligrama/kilograma  ,02/05/2018 00:00:00
quimico,2.0,boscalida,sim,romã,miligrama/kilograma  ,06/08/2020 00:00:00
quimico,0.15,boscalida,sim,batata yacon,miligrama/kilograma  ,06/08/2020 00:00:00
quimico,0.15,boscalida,sim,mandioquinha-salsa / batata baroa,miligrama/kilograma  ,06/08/2020 00:00:00
quimico,0.15,boscalida,sim,tomate,miligrama/kilograma  ,05/20/2024 00:00:00
quimico,0.5,boscalida,sim,pimentão,miligrama/kilograma  ,09/01/2014 00:00:00
quimico,0.5,boscalida,sim,berinjela,miligrama/kilograma  ,01/02/2015 00:00:00
quimico,1.0,boscalida,sim,manga,miligrama/kilograma  ,01/02/2015 00:00:00
quimico,0.1,boscalida,sim,banana,miligrama/kilograma  ,06/01/2015 00:00:00
quimico,0.7,boscalida,sim,girassol,miligrama/kilograma  ,12/24/2015 00:00:00
quimico,0.15,boscalida,sim,cenoura,miligrama/kilograma  ,06/08/2020 00:00:00
quimico,11.0,boscalida,sim,alface,miligrama/kilograma  ,09/01/2014 00:00:00
quimico,11.0,boscalida,sim,acelga,miligrama/kilograma  ,01/02/2015 00:00:00
quimico,0.5,boscalida,sim,melancia,miligrama/kilograma  ,01/02/2015 00:00:00
quimico,0.05,boscalida,sim,cenoura,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,2.0,boscalida,sim,abacaxi,miligrama/kilograma  ,06/08/2020 00:00:00
quimico,0.15,boscalida,sim,rabanete,miligrama/kilograma  ,06/08/2020 00:00:00
quimico,0.05,boscalida,sim,alho,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.05,boscalida,sim,batata,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.7,abamectina,sim,pitanga,miligrama/kilograma  ,11/01/2024 00:00:00
quimico,0.01,abamectina,sim,berinjela,miligrama/kilograma  ,12/28/2018 00:00:00
quimico,0.005,abamectina,sim,cenoura,miligrama/kilograma  ,05/15/2015 00:00:00
quimico,0.005,abamectina,sim,citros,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.01,abamectina,sim,melancia,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.02,abamectina,sim,pêssego,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.01,abamectina,sim,feijão,miligrama/kilograma  ,05/10/2021 00:00:00
quimico,0.06,abamectina,sim,azeitona,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,0.06,abamectina,sim,macadâmia,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,0.06,abamectina,sim,maracujá,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,0.03,abamectina,sim,caqui,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,0.06,abamectina,sim,mamão,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,0.06,abamectina,sim,manga,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,0.02,abamectina,sim,framboesa,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,0.02,abamectina,sim,pitanga,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,0.7,abamectina,sim,morango,miligrama/kilograma  ,11/01/2024 00:00:00
quimico,0.03,abamectina,sim,lúpulo,miligrama/kilograma  ,11/01/2024 00:00:00
quimico,0.06,abamectina,sim,pitaya,miligrama/kilograma  ,11/01/2024 00:00:00
quimico,0.005,abamectina,sim,batata,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.04,abamectina,sim,pimentão,miligrama/kilograma  ,04/17/2019 00:00:00
quimico,0.01,abamectina,sim,amendoim,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,0.06,abamectina,sim,abacaxi,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,0.03,abamectina,sim,goiaba,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,0.005,abamectina,sim,pupunha,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,0.002,abamectina,sim,cevada,miligrama/kilograma  ,11/01/2024 00:00:00
quimico,0.005,abamectina,sim,milho,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,0.005,abamectina,sim,milheto,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,0.01,abamectina,sim,feijão-vagem,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,0.06,abamectina,sim,cacau,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,0.06,abamectina,sim,romã,miligrama/kilograma  ,03/08/2023 00:00:00
